time,open,high,low,close,volume
2021-01-04 07:00:00,42.38,43.16,42.08,42.82,855900
2021-01-05 07:00:00,42.82,43.51,42.82,42.94,739200
2021-01-06 07:00:00,43.03,45.93,42.94,45.41,2080400
2021-01-07 07:00:00,44.98,46.92,44.98,46.28,889000
2021-01-08 07:00:00,46.71,46.71,45.19,45.32,963900
2021-01-11 07:00:00,45.24,45.71,45.02,45.19,847400
2021-01-12 07:00:00,45.67,45.67,45.06,45.67,634900
2021-01-13 07:00:00,45.67,45.88,44.98,45.32,1064200
2021-01-14 07:00:00,45.41,45.5,44.67,44.93,832200
2021-01-15 07:00:00,45.32,45.37,44.33,44.63,1099800
2021-01-18 07:00:00,44.76,45.41,44.54,44.67,1060400
2021-01-19 07:00:00,44.59,44.67,41.56,42.82,1130300
2021-01-20 07:00:00,42.82,45.8,42.38,42.86,2093000
2021-01-21 07:00:00,42.86,44.54,42.38,44.54,1283700
2021-01-22 07:00:00,44.54,44.98,44.11,44.54,1268500
2021-01-25 07:00:00,43.72,44.54,43.72,44.33,725900
2021-01-26 07:00:00,44.33,44.33,42.82,43.64,970500
2021-01-27 07:00:00,42.86,43.25,40.61,42.12,1566800
2021-01-28 07:00:00,39.79,40.35,39.18,39.18,1205500
2021-01-29 07:00:00,36.98,41.91,36.98,40.22,1359000
2021-02-01 07:00:00,41.52,41.52,39.35,39.4,1309600
2021-02-02 07:00:00,39.79,41.82,39.79,41.73,1064500
2021-02-03 07:00:00,42.34,42.82,41.78,42.77,1454600
2021-02-04 07:00:00,42.77,42.82,40.61,42.77,967300
2021-02-05 07:00:00,42.77,43.25,42.34,43.25,897400
2021-02-08 07:00:00,42.82,43.16,40.26,40.7,2902200
2021-02-09 07:00:00,41.95,42.12,40.26,42.04,2978900
2021-02-17 07:00:00,42.17,43.25,42.17,43.25,1054100
2021-02-18 07:00:00,42.82,44.11,42.38,44.11,1688900
2021-02-19 07:00:00,42.9,43.98,42.86,43.81,1851200
2021-02-22 07:00:00,43.46,44.11,43.38,43.51,1388700
2021-02-23 07:00:00,43.25,43.68,42.9,43.25,1441400
2021-02-24 07:00:00,43.46,43.68,41.73,42.43,1265300
2021-02-25 07:00:00,42.82,43.03,42.21,42.47,896100
2021-02-26 07:00:00,42.08,42.82,41.95,42.47,1070700
2021-03-01 07:00:00,42.47,42.94,42.47,42.9,911200
2021-03-02 07:00:00,43.25,44.03,42.38,42.94,1189600
