period,id,name,order,level,unit,value
2026-Q1,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1708744000000.0
2026-Q1,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,4583814000000.0
2026-Q1,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2875070000000.0
2026-Q1,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,-31706000000.0
2026-Q1,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,80813000000.0
2026-Q1,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,-331270000000.0
2026-Q1,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1090478000000.0
2026-Q1,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,1090478000000.0
2026-Q1,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-0.0
2026-Q1,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,30000000.0
2026-Q1,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,17430206000000.0
2026-Q1,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2026-Q1,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,13083204000000.0
2026-Q1,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-3454818000000.0
2026-Q1,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,9628386000000.0
2026-Q1,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1925666000000.0
2026-Q1,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1929120000000.0
2026-Q1,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,3454000000.0
2026-Q1,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,7702720000000.0
2026-Q1,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,187207000000.0
2026-Q1,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,7515513000000.0
2026-Q1,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2026-Q1,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2025-Q4,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,14555292000000.0
2025-Q4,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,26132781000000.0
2025-Q4,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-11577489000000.0
2025-Q4,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,2101167000000.0
2025-Q4,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,5602200000000.0
2025-Q4,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-3501033000000.0
2025-Q4,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,260393000000.0
2025-Q4,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,80262000000.0
2025-Q4,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,822364000000.0
2025-Q4,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1573808000000.0
2025-Q4,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,2738958000000.0
2025-Q4,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-1165150000000.0
2025-Q4,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,134660000000.0
2025-Q4,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,19527946000000.0
2025-Q4,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2025-Q4,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,13298487000000.0
2025-Q4,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-2169365000000.0
2025-Q4,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,11129122000000.0
2025-Q4,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-2226170000000.0
2025-Q4,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-2218646000000.0
2025-Q4,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,-7524000000.0
2025-Q4,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,8902952000000.0
2025-Q4,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,140382000000.0
2025-Q4,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,8762570000000.0
2025-Q4,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2025-Q4,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2025-Q3,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,12990524000000.0
2025-Q3,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,22265897000000.0
2025-Q3,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-9275373000000.0
2025-Q3,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1326555000000.0
2025-Q3,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,4234200000000.0
2025-Q3,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2907645000000.0
2025-Q3,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,424608000000.0
2025-Q3,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,172422000000.0
2025-Q3,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,-527544000000.0
2025-Q3,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1197659000000.0
2025-Q3,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,1197659000000.0
2025-Q3,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-0.0
2025-Q3,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,12470000000.0
2025-Q3,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,15596694000000.0
2025-Q3,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2025-Q3,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,11051428000000.0
2025-Q3,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-3801508000000.0
2025-Q3,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,7249920000000.0
2025-Q3,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1449479000000.0
2025-Q3,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1452742000000.0
2025-Q3,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,3263000000.0
2025-Q3,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,5800441000000.0
2025-Q3,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,229417000000.0
2025-Q3,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,5571024000000.0
2025-Q3,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2025-Q3,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2025-Q2,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,12372117000000.0
2025-Q2,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,21099126000000.0
2025-Q2,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-8727009000000.0
2025-Q2,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1915543000000.0
2025-Q2,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,4613875000000.0
2025-Q2,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2698332000000.0
2025-Q2,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,534121000000.0
2025-Q2,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,246982000000.0
2025-Q2,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,785944000000.0
2025-Q2,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1363797000000.0
2025-Q2,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,1898103000000.0
2025-Q2,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-534306000000.0
2025-Q2,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,27174000000.0
2025-Q2,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,17245678000000.0
2025-Q2,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2025-Q2,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,12289208000000.0
2025-Q2,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-4786217000000.0
2025-Q2,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,7502991000000.0
2025-Q2,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1498285000000.0
2025-Q2,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1496624000000.0
2025-Q2,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,-1661000000.0
2025-Q2,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,6004706000000.0
2025-Q2,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,127101000000.0
2025-Q2,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,5877605000000.0
2025-Q2,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2025-Q2,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2025-Q1,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,11692184000000.0
2025-Q1,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,19590312000000.0
2025-Q1,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-7898128000000.0
2025-Q1,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1235416000000.0
2025-Q1,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,3611961000000.0
2025-Q1,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2376545000000.0
2025-Q1,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,537800000000.0
2025-Q1,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,168718000000.0
2025-Q1,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,509329000000.0
2025-Q1,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1179210000000.0
2025-Q1,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,1179210000000.0
2025-Q1,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-0.0
2025-Q1,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,40000000.0
2025-Q1,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,15322697000000.0
2025-Q1,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2025-Q1,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,11372739000000.0
2025-Q1,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-2986414000000.0
2025-Q1,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,8386325000000.0
2025-Q1,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1711446000000.0
2025-Q1,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1708859000000.0
2025-Q1,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,-2587000000.0
2025-Q1,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,6674879000000.0
2025-Q1,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,107139000000.0
2025-Q1,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,6567740000000.0
2025-Q1,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2025-Q1,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2024-Q4,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,11142178000000.0
2024-Q4,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,18452076000000.0
2024-Q4,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-7309898000000.0
2024-Q4,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1180758000000.0
2024-Q4,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,4149237000000.0
2024-Q4,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2968479000000.0
2024-Q4,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,484636000000.0
2024-Q4,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,118195000000.0
2024-Q4,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,2412338000000.0
2024-Q4,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,1203045000000.0
2024-Q4,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,2580669000000.0
2024-Q4,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-1377624000000.0
2024-Q4,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,22361000000.0
2024-Q4,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,16563511000000.0
2024-Q4,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2024-Q4,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,11316956000000.0
2024-Q4,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-3223836000000.0
2024-Q4,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,8093120000000.0
2024-Q4,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1711498000000.0
2024-Q4,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1715348000000.0
2024-Q4,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,3850000000.0
2024-Q4,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,6381622000000.0
2024-Q4,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,97468000000.0
2024-Q4,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,6284154000000.0
2024-Q4,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2024-Q4,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2024-Q3,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,10416635000000.0
2024-Q3,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,17396620000000.0
2024-Q3,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-6979985000000.0
2024-Q3,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,888023000000.0
2024-Q3,IS_FEE_AND_COMMISSION_INCOME,  ‣ Fee and Commission Income,5,2,VNĐ,3436204000000.0
2024-Q3,IS_FEE_AND_COMMISSION_EXPENSES,  ‣ Fee and Commission Expenses,6,2,VNĐ,-2548181000000.0
2024-Q3,IS_NET_GAIN_LOSS_FROM_FOREIGN_CURRENCIES_AND_GOLD_TRADING,Net Gain Loss from Foreign Currencies and Gold Trading,7,1,VNĐ,660609000000.0
2024-Q3,IS_NET_GAIN_LOSS_FROM_TRADING_SECURITIES,Net Gain Loss from Trading Securities,8,1,VNĐ,226010000000.0
2024-Q3,IS_NET_GAIN_LOSS_FROM_INVESTMENT_SECURITIES,Net Gain Loss from Investment Securities,9,1,VNĐ,-172432000000.0
2024-Q3,IS_NET_OTHER_INCOME,Net Other Income,10,1,VNĐ,677927000000.0
2024-Q3,IS_OTHER_INCOME,  ‣ Other Income,11,2,VNĐ,677927000000.0
2024-Q3,IS_OTHER_EXPENSES,  ‣ Other Expenses,12,2,VNĐ,-0.0
2024-Q3,IS_INCOME_FROM_CAPITAL_CONTRIBUTION_AND_LONG_TERM_INVESTMENTS,  ‣ Income from Capital Contribution and Long Term Investments,13,2,VNĐ,6993000000.0
2024-Q3,IS_TOTAL_OPERATING_INCOME,  ‣ Total Operating Income,14,2,VNĐ,12703765000000.0
2024-Q3,IS_OPERATING_EXPENSES,  ‣ Operating Expenses,15,2,VNĐ,
2024-Q3,IS_OPERATING_PROFIT_BEFORE_PROVISION_FOR_CREDIT_LOSSES,  ‣ Operating Profit Before Provision for Credit Losses,16,2,VNĐ,8947866000000.0
2024-Q3,IS_PROVISION_FOR_CREDIT_LOSSES,  ‣ Provision for Credit Losses,17,2,VNĐ,-1639970000000.0
2024-Q3,IS_PROFIT_BEFORE_TAX,  ‣ Profit Before Tax,18,2,VNĐ,7307896000000.0
2024-Q3,IS_CORPORATE_INCOME_TAX_EXPENSES,Corporate Income Tax Expenses,19,1,VNĐ,-1464453000000.0
2024-Q3,IS_CURRENT_CORPORATE_INCOME_TAX_EXPENSES,  ‣ Current Corporate Income Tax Expenses,20,2,VNĐ,-1465240000000.0
2024-Q3,IS_DEFERRED_INCOME_TAX_EXPENSES,  ‣ Deferred Income Tax Expenses,21,2,VNĐ,787000000.0
2024-Q3,IS_NET_PROFIT_AFTER_TAX,Net Profit After Tax,22,1,VNĐ,5843443000000.0
2024-Q3,IS_MINORITY_INTEREST,Minority Interest,23,1,VNĐ,53287000000.0
2024-Q3,IS_PROFIT_AFTER_TAX_FOR_SHAREHOLDERS_OF_PARENT_COMPANY,Profit After Tax for Shareholders of Parent Company,24,1,VNĐ,5790156000000.0
2024-Q3,IS_BASIC_EARNINGS_PER_SHARE,Basic Earnings Per Share,25,1,VNĐ,0.0
2024-Q3,IS_DILUTED_EARNINGS_PER_SHARE,Diluted Earnings Per Share,26,1,VNĐ,0.0
2024-Q2,IS_NET_INTEREST_INCOME,Net Interest Income,1,1,VNĐ,10531113000000.0
2024-Q2,IS_INTEREST_INCOME_AND_SIMILAR_INCOME,  ‣ Interest Income and Similar Income,2,2,VNĐ,16952930000000.0
2024-Q2,IS_INTEREST_AND_SIMILAR_EXPENSES,  ‣ Interest and Similar Expenses,3,2,VNĐ,-6421817000000.0
2024-Q2,IS_NET_FEE_AND_COMMISSION_INCOME,Net Fee and Commission Income,4,1,VNĐ,1354267000000.0
