time,open,high,low,close,volume
2021-11-30 07:00:00,30.25,30.3,28.65,28.9,35420000
2021-12-01 07:00:00,28.8,29.9,28.75,29.9,19243000
2021-12-02 07:00:00,29.9,30.05,29.3,29.3,13458600
2021-12-03 07:00:00,29.4,29.55,28.0,28.0,23483000
2021-12-06 07:00:00,28.0,28.4,26.4,27.0,26472000
2021-12-07 07:00:00,27.3,28.1,26.9,28.05,12829200
2021-12-08 07:00:00,28.05,28.8,27.8,28.6,15748100
2021-12-09 07:00:00,28.5,28.9,28.4,28.85,11915400
2021-12-10 07:00:00,28.85,29.05,28.4,28.6,9892400
2021-12-13 07:00:00,28.6,29.0,28.35,28.65,10709100
2021-12-14 07:00:00,28.55,28.8,28.1,28.1,11426600
2021-12-15 07:00:00,28.1,28.9,27.7,28.35,15191400
2021-12-16 07:00:00,28.7,28.7,28.0,28.6,11084400
2021-12-17 07:00:00,28.65,28.7,28.0,28.3,9269300
2021-12-20 07:00:00,28.25,28.7,28.15,28.65,13058500
2021-12-21 07:00:00,28.65,28.8,28.2,28.2,9480400
2021-12-22 07:00:00,28.45,28.6,27.2,27.65,12051600
2021-12-23 07:00:00,27.6,27.8,26.9,27.4,14265800
2021-12-24 07:00:00,27.4,28.25,27.4,28.2,10410800
2021-12-27 07:00:00,28.45,28.45,27.85,28.1,7405300
2021-12-28 07:00:00,28.25,30.05,28.05,30.05,45046600
2021-12-29 07:00:00,30.5,30.8,29.5,29.5,16201800
2021-12-30 07:00:00,29.6,31.05,29.6,30.5,26157300
2021-12-31 07:00:00,30.7,32.3,30.5,31.5,35409200
2022-01-04 07:00:00,32.0,32.85,31.7,32.1,32861600
2022-01-05 07:00:00,31.9,32.8,31.7,32.55,36939600
2022-01-06 07:00:00,32.5,33.9,32.4,32.7,38537500
2022-01-07 07:00:00,32.7,32.95,31.95,31.95,28165900
2022-01-10 07:00:00,31.95,32.95,31.15,31.6,28376500
2022-01-11 07:00:00,31.8,33.3,31.7,32.45,29595900
2022-01-12 07:00:00,32.5,34.7,31.65,34.7,62422400
2022-01-13 07:00:00,35.4,36.2,34.3,34.3,43947500
2022-01-14 07:00:00,33.8,35.45,33.75,35.0,26697800
2022-01-17 07:00:00,35.5,35.6,32.6,32.6,44370800
2022-01-18 07:00:00,32.6,34.5,32.55,33.9,39676700
2022-01-19 07:00:00,34.3,34.4,32.7,32.9,20802100
2022-01-20 07:00:00,32.6,33.9,31.8,33.8,30983900
2022-01-21 07:00:00,33.6,35.25,33.35,34.6,39140700
2022-01-24 07:00:00,34.4,34.95,33.0,33.3,30187300
2022-01-25 07:00:00,33.1,34.8,33.0,34.7,24092400
2022-01-26 07:00:00,35.0,36.5,34.8,35.55,48906400
2022-01-27 07:00:00,35.3,35.95,34.75,35.4,23697100
2022-01-28 07:00:00,35.2,36.2,35.2,35.55,22212200
2022-02-07 07:00:00,36.0,36.3,35.45,35.6,18652400
2022-02-08 07:00:00,35.35,36.2,35.35,35.85,18823800
2022-02-09 07:00:00,36.0,36.7,35.0,35.05,32928900
2022-02-10 07:00:00,35.0,35.25,34.2,34.75,33959900
2022-02-11 07:00:00,34.75,35.35,34.45,35.3,18450500
2022-02-14 07:00:00,34.85,35.0,32.85,32.85,37421900
2022-02-15 07:00:00,33.1,33.9,32.7,33.5,31169300
2022-02-16 07:00:00,33.75,34.1,33.1,33.6,20057100
2022-02-17 07:00:00,33.6,34.25,33.45,33.9,15739300
2022-02-18 07:00:00,33.6,33.8,33.2,33.35,18494900
2022-02-21 07:00:00,33.35,33.55,32.8,33.2,21150600
2022-02-22 07:00:00,32.9,33.7,32.8,33.7,24415700
2022-02-23 07:00:00,33.9,33.95,33.6,33.6,13866100
2022-02-24 07:00:00,33.4,33.7,32.0,32.9,30479000
2022-02-25 07:00:00,33.1,33.55,32.9,33.0,17789600
2022-02-28 07:00:00,33.0,33.35,32.8,32.85,16458800
2022-03-01 07:00:00,33.0,33.0,32.65,32.65,16919600
2022-03-02 07:00:00,32.5,32.55,31.1,31.25,45276000
2022-03-03 07:00:00,31.55,31.9,31.1,31.85,19790900
2022-03-04 07:00:00,31.85,32.55,31.5,32.0,13257500
2022-03-07 07:00:00,31.2,32.0,31.2,31.5,16727500
2022-03-08 07:00:00,31.05,31.65,30.65,30.85,16477900
2022-03-09 07:00:00,31.0,31.3,30.5,31.1,14911000
2022-03-10 07:00:00,31.75,32.0,31.55,31.55,12219700
2022-03-11 07:00:00,31.4,32.45,31.3,32.05,15987700
2022-03-14 07:00:00,32.05,32.6,31.85,32.5,20978200
2022-03-15 07:00:00,32.5,33.15,32.35,32.7,17471800
2022-03-16 07:00:00,32.8,32.95,32.55,32.9,11148500
2022-03-17 07:00:00,33.0,33.15,32.65,32.8,10884800
2022-03-18 07:00:00,32.8,33.25,32.55,33.1,26734000
2022-03-21 07:00:00,33.1,33.45,32.8,33.1,12852100
2022-03-22 07:00:00,33.35,34.2,33.35,34.05,24584000
2022-03-23 07:00:00,34.0,34.3,33.65,34.0,15498400
2022-03-24 07:00:00,34.0,34.05,33.6,33.65,9921600
2022-03-25 07:00:00,33.6,34.0,33.6,33.65,11344100
2022-03-28 07:00:00,33.5,33.55,31.8,31.85,36749100
2022-03-29 07:00:00,32.1,32.35,31.75,32.3,12694700
2022-03-30 07:00:00,31.95,32.65,31.5,32.25,15931800
2022-03-31 07:00:00,32.1,32.45,31.7,31.7,9023400
2022-04-01 07:00:00,31.65,32.25,31.55,32.2,9156000
2022-04-04 07:00:00,32.5,32.7,32.15,32.2,10191000
2022-04-05 07:00:00,32.05,32.3,31.8,31.8,8729900
2022-04-06 07:00:00,31.8,32.6,31.55,32.35,12151500
2022-04-07 07:00:00,32.4,32.9,31.75,31.9,11478600
2022-04-08 07:00:00,31.9,31.95,30.9,31.0,18745300
2022-04-12 07:00:00,31.15,31.45,30.5,30.8,9624800
2022-04-13 07:00:00,31.0,31.5,30.7,31.35,6924200
2022-04-14 07:00:00,31.35,31.5,30.75,30.8,6467600
2022-04-15 07:00:00,30.7,31.0,30.1,30.1,10461600
2022-04-18 07:00:00,30.1,30.2,29.0,29.0,14856200
2022-04-19 07:00:00,29.1,29.4,27.5,27.5,15852000
2022-04-20 07:00:00,27.8,28.2,27.45,27.55,12024300
2022-04-21 07:00:00,27.4,28.35,27.1,27.65,9902300
2022-04-22 07:00:00,28.1,29.0,27.8,28.8,11530600
2022-04-25 07:00:00,28.8,29.0,26.8,26.8,14386300
2022-04-26 07:00:00,26.6,27.5,25.65,27.4,11114800
2022-04-27 07:00:00,27.0,28.2,26.45,28.2,8593800
2022-04-28 07:00:00,27.85,28.2,27.4,27.7,6523900
2022-04-29 07:00:00,27.55,28.15,27.4,27.7,11168500
2022-05-04 07:00:00,27.7,27.7,26.7,26.75,8979400
2022-05-05 07:00:00,27.0,27.05,25.9,26.9,13505600
2022-05-06 07:00:00,26.0,26.6,25.4,25.5,15245000
2022-05-09 07:00:00,25.1,25.1,23.75,23.75,23972900
2022-05-10 07:00:00,22.55,23.9,22.55,23.9,18391700
2022-05-11 07:00:00,23.9,24.0,22.8,23.55,13068000
2022-05-12 07:00:00,23.45,23.45,21.95,21.95,24214900
2022-05-13 07:00:00,21.5,21.95,20.45,20.45,22537200
2022-05-16 07:00:00,21.1,21.3,19.05,19.05,35190100
2022-05-17 07:00:00,18.7,20.35,18.6,20.35,30818300
2022-05-18 07:00:00,20.95,21.75,20.7,21.75,27100600
2022-05-19 07:00:00,21.3,22.4,21.25,21.75,22221600
2022-05-20 07:00:00,21.75,22.05,21.5,21.6,14328800
2022-05-23 07:00:00,21.75,21.75,20.15,20.35,30824100
2022-05-24 07:00:00,20.35,21.75,20.1,21.75,17952200
2022-05-25 07:00:00,22.0,22.85,22.0,22.75,20351500
2022-05-26 07:00:00,22.6,22.75,22.3,22.4,15266200
2022-05-27 07:00:00,22.5,22.7,22.1,22.25,15040300
2022-05-30 07:00:00,22.45,23.0,22.25,22.8,16390500
2022-05-31 07:00:00,22.6,22.8,22.35,22.35,12812300
2022-06-01 07:00:00,22.3,22.6,22.0,22.25,14727100
2022-06-02 07:00:00,22.35,22.4,21.45,21.55,15929800
2022-06-03 07:00:00,21.5,21.7,20.95,21.15,12083400
2022-06-06 07:00:00,21.15,21.4,20.5,20.5,17162600
2022-06-07 07:00:00,20.5,20.55,19.8,20.2,16797600
2022-06-08 07:00:00,20.4,21.6,20.3,21.6,11493800
2022-06-09 07:00:00,22.25,22.35,21.7,22.3,16071100
2022-06-10 07:00:00,21.8,22.7,21.75,21.9,17446000
2022-06-13 07:00:00,21.05,21.6,20.5,20.6,16680200
2022-06-14 07:00:00,20.35,21.25,20.35,20.9,12472300
2022-06-15 07:00:00,21.0,21.05,19.95,20.7,13262200
2022-06-16 07:00:00,21.1,21.25,20.8,21.0,11245300
2022-06-17 07:00:00,20.5,20.5,19.8,20.25,12492500
2022-06-20 07:00:00,20.3,20.55,18.85,18.85,16894800
2022-06-21 07:00:00,18.85,19.6,18.7,19.2,10840400
2022-06-22 07:00:00,19.7,20.5,19.6,20.5,9689900
2022-06-23 07:00:00,20.15,21.7,20.15,21.3,15465200
2022-06-24 07:00:00,21.3,21.8,21.05,21.2,11596900
2022-06-27 07:00:00,21.4,21.75,21.15,21.5,9786600
2022-06-28 07:00:00,21.5,22.8,21.35,22.55,24887500
2022-06-29 07:00:00,22.1,23.3,22.1,22.6,13808600
2022-06-30 07:00:00,22.55,22.75,21.5,21.5,18789800
2022-07-01 07:00:00,21.4,22.05,20.7,22.0,16869800
2022-07-04 07:00:00,22.3,22.95,22.1,22.35,22132700
2022-07-05 07:00:00,22.4,23.6,22.35,23.05,30049300
2022-07-06 07:00:00,22.6,23.4,22.45,22.5,17725300
2022-07-07 07:00:00,22.5,23.15,22.1,22.6,15935900
2022-07-08 07:00:00,23.0,23.05,22.35,22.5,15739700
2022-07-11 07:00:00,22.25,22.45,21.65,22.05,21170600
2022-07-12 07:00:00,22.15,22.8,21.95,22.6,12469100
2022-07-13 07:00:00,22.6,23.4,22.6,23.05,17150700
2022-07-14 07:00:00,22.9,23.35,22.8,23.3,12876400
2022-07-15 07:00:00,23.4,23.75,22.95,23.0,16982600
2022-07-18 07:00:00,23.05,23.4,22.55,22.55,14305700
