id,item,level,order,unit,2022-Q2,2022-Q3,2022-Q4,2023,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
RT_VALUE_PE,P/E Ratio,1,29,lần,5.4159702279,5.7153430214,5.4741405004,5.0169953409,5.4988202032,5.8206100261,5.6459237736,6.3091751999,5.8412389659,6.2546233353,6.9766640939,6.3723892014,5.1110840952,8.7305366242,6.0221451106,8.1081717191,7.2877601149,6.9567133101,8.6000999466,8.3425972267
RT_VALUE_PB,P/B Ratio,1,30,lần,0.9250825662,1.0233856411,0.952952724,0.7444514722,0.9251017612,0.9519636113,0.9127305597,0.9361557139,0.8756691814,0.8945949256,0.9746111723,0.7932995901,0.7662105337,1.1577046801,0.8855714633,1.0515841184,0.9693203166,0.9224884912,1.1493041973,1.0860506387
RT_PRT_ROE,ROE %,1,33,%,0.1844418865,0.1922028091,0.1896095282,0.1602773734,0.178419066,0.1749741328,0.1719702868,0.1602773734,0.1620587151,0.1494259347,0.1478447207,0.1321952599,0.1620587151,0.14202027,0.1553593111,0.1365232439,0.1394704773,0.14202027,0.1413688903,0.1368022698
RT_PRT_ROA,ROA %,1,34,%,0.0212509956,0.0232812585,0.0221698146,0.0193596965,0.0223582681,0.0218434507,0.0210819103,0.0193596965,0.0188004431,0.0178942905,0.0173592235,0.01536245,0.0188004431,0.0154667481,0.0181657645,0.0159715898,0.0162003452,0.0154667481,0.0154906724,0.0145684537
RT_BANK_NIM,Net Interest Margin (NIM),1,35,%,0.0405494443,0.0433587058,0.0436382463,0.0410314888,0.0439542157,0.0426519363,0.0410949645,0.0410314888,0.0365003179,0.0387062695,0.0368659865,0.0347756302,0.0365003179,0.0315133165,0.0350252007,0.0345242629,0.0344890617,0.0315133165,0.0322844039,0.0316796336
RT_BANK_COF,Cost of Funds (COF),1,36,%,-0.0237817587,-0.025142664,-0.0276347265,-0.0478537876,-0.0351494283,-0.0424499436,-0.0458948793,-0.0478537876,-0.0334104073,-0.0423060604,-0.0369468927,-0.0340192494,-0.0334104073,-0.0335446504,-0.0335387996,-0.0339774004,-0.0341682677,-0.0335446504,-0.0356900282,-0.0384177071
RT_BANK_CIR,Cost to Income Ratio (CIR),1,37,%,-0.3800728001,-0.3510350318,-0.4140732175,-0.3925553555,-0.3273276393,-0.2852735527,-0.3405089883,-0.3925553555,-0.3678327979,-0.3359991329,-0.2882753717,-0.3965724794,-0.3678327979,-0.36083201,-0.3787805029,-0.3688671563,-0.3896612329,-0.36083201,-0.3451156018,-0.3902061209
RT_BANK_LDR,Loan to Deposit Ratio (LDR),1,38,%,1.1235125116,1.1724536063,1.0300780359,1.1269001766,1.0852278798,1.0818571671,1.0897052496,1.1269001766,1.1415215907,1.1330504388,1.0965234761,1.1491803664,1.1415215907,1.0434084427,1.1797815684,1.1509308267,1.1175360307,1.0434084427,1.107272558,1.1257897306
RT_BANK_NPL,Non-Performing Loans Ratio (NPL),1,39,%,0.015049283,0.0149887991,0.0171476481,0.0287023898,0.0202262889,0.0255975365,0.0293716381,0.0287023898,0.0267502334,0.0317619901,0.0308461786,0.0287956507,0.0267502334,0.0269011225,0.0256842347,0.0270235548,0.0279189191,0.0269011225,0.0265993934,0.0252846153
RT_BANK_NPL_COVERAGE,NPL Coverage Ratio,1,40,%,-0.8428078799,-0.9567855418,-0.691682864,-0.5519367861,-0.6523583002,-0.6378547353,-0.5821702089,-0.5519367861,-0.640948005,-0.5358304511,-0.5858921058,-0.6294953105,-0.640948005,-0.5163795833,-0.5963288137,-0.5559352063,-0.5367986816,-0.5163795833,-0.5160760255,-0.5154729013
RT_BANK_CAR,Capital Adequacy Ratio (CAR),1,41,%,0.0,0.0,0.0,0.1276,0.0,0.0,0.0,0.0,0.1239,0.0,0.0,0.0,0.0,0.1249,0.0,0.1228,0.0,0.0,0.0,0.0
